,0,1,2,3
29,5.495914376805889e-41,1.0,8.360164684057118e-273,0.0
30,1.380897478281728e-56,1.0894078854417251e-90,1.0,1.4334411646773038e-90
31,2.8993686244853255e-68,1.0,1.5326027288802171e-33,1.037636958580901e-128
32,5.119027666715571e-56,6.725761944890315e-11,0.9999999999327542,7.075274609637201e-112
33,2.2224406781533804e-39,2.4093118123714806e-225,1.0,1.5848960814108824e-31
34,4.004720803357228e-57,1.352808636991498e-134,1.0,3.535105455181806e-81
35,1.499410404154688e-87,1.0,2.6090372354278903e-78,4.6050993743464796e-240
36,7.244950426660126e-75,1.0,2.5103226087492655e-32,2.447934996944551e-129
37,3.678303166219112e-82,1.0,2.9365848894328296e-40,1.5169434091635732e-147
38,0.9999999999996589,2.797082961041173e-300,8.938846239200877e-42,3.1468834182447676e-13
39,4.711294894430196e-55,0.0,0.0,1.0
40,8.629547644669725e-107,1.0,7.380781814807011e-112,6.031924828032666e-229
41,6.160667281641819e-139,1.0,2.0698899262011285e-239,0.0
42,2.5784756123307066e-44,3.57107681482853e-200,1.0,7.231335974746286e-61
43,3.823224259575281e-68,1.0,9.155194855209783e-37,3.9355567876621786e-156
44,1.5744024364770594e-62,1.8027041513591456e-53,1.0,1.257148667149724e-94
45,1.0,6.464125085853989e-159,5.739637838181523e-42,2.5320769790424675e-85
46,1.0,0.0,1.0906317046278719e-215,4.144047191652197e-21
47,2.067030766359332e-54,1.0,2.2345647742065906e-15,1.7426264381013717e-165
48,4.2289591789991965e-80,1.0,1.0267682586396379e-39,6.631458629183001e-145
49,3.51251378350835e-39,0.9999999999844249,1.5565479335893198e-11,5.557371457150508e-155
50,7.015569941728815e-95,1.0,4.323536340105529e-132,0.0
51,6.189348509216079e-48,0.0,5.47015e-319,1.0
52,7.129119409047285e-31,0.0,2.7066072961640946e-38,1.0
53,2.6786314072367827e-93,1.0,1.4784145087635535e-73,1.9905287306509935e-182
54,1.0460579898866252e-55,3.0564964561101385e-162,1.0,5.458329977670425e-62
55,1.1888425419805714e-31,0.0,2.6033825220530595e-51,1.0
56,4.3738190497811296e-76,1.0,5.357568565669181e-47,1.1418844811909257e-138
57,1.0,0.0,1.602734141149194e-180,6.166914196373836e-35
58,0.9999999999791953,1.17682222422926e-229,2.0826731871392412e-11,4.8337327465520134e-33
59,1.0,9.894272289380264e-61,1.0970926615180742e-47,3.3487306135424625e-161
60,0.9826689266333156,1.299327209054e-312,9.460001671030855e-65,0.01733107336665632
61,3.2315097451276847e-125,1.0,1.628979339034312e-155,0.0
62,4.066521363396553e-97,0.0,0.0,1.0
63,5.760061324836282e-51,0.9988649833533179,0.00113501664666348,4.752541224844367e-131
64,1.0,8.726047111581837e-251,7.098635993102667e-27,3.2359768281668573e-48
65,1.5580122929319227e-88,1.0,1.9814592364060997e-75,1.162128597875649e-275
66,9.94689792248806e-11,0.0,0.9530818287457247,0.046918171154789086
67,2.11191092837898e-45,1.0,2.778345957388761e-97,6.03439328546837e-193
68,2.356470562637924e-73,1.0,3.104173370752551e-48,1.5317542023894938e-167
69,0.9879978961650115,0.012002103835002612,1.3673607331470142e-161,6.120991842179573e-227
70,6.600993695567097e-101,1.0,0.0,0.0
71,1.3096273964553155e-87,1.0,9.227066590801476e-41,1.7266464337649704e-144
72,2.0163229149866277e-67,1.0,2.8608431326016038e-19,7.540178093305629e-131
73,1.579519891323269e-26,0.0,4.615569905337551e-37,1.0
74,3.5270893184922275e-45,0.0,1.5193513931205175e-150,1.0
75,1.0,1.304484624056765e-21,1.075769856057604e-197,0.0
76,1.1160590171311601e-44,1.0,1.205215788316773e-81,6.239895366322889e-103
77,5.514787324199983e-21,0.0,0.0,1.0
78,2.9930324466749153e-47,1.2460538985412064e-27,1.0,1.1136065806772676e-89
79,7.68269024031086e-33,0.0,2.1038250586753767e-102,1.0
80,8.394134634551978e-66,0.0,9.338726480823609e-214,1.0
81,1.0,3.5974737186088705e-124,1.070015458572659e-40,3.738465961137962e-82
82,0.9999999999712372,1.7941342031039e-107,2.8740358665682554e-11,3.692343980203108e-112
83,1.996433063987843e-91,1.0,1.1688099699287635e-61,5.295933576721623e-231
84,2.425345653099362e-22,0.0,2.0984426130660676e-19,1.0
85,2.2984994946669792e-84,1.0,9.970833042382847e-134,5.0418215732302666e-183
86,0.9999999844125115,3.6e-322,5.776302819676786e-27,1.55874785931182e-08
87,8.21865575246933e-97,1.0,9.652409832607991e-87,1.654889149587441e-284
88,1.0335984114661024e-69,1.0,2.305449318065398e-18,7.232870112705178e-127
89,3.2256355756062697e-85,1.0,1.37100354464151e-129,0.0
90,2.9631689364484578e-92,1.0,6.073993579509776e-87,1.245843041707771e-232
91,1.1117422770001417e-35,0.0,2.54139213762066e-240,1.0
92,1.0,5.535157112448409e-46,8.605214361841418e-59,2.4081419904136018e-136
93,1.0,0.0,7.057054439949603e-25,1.2019393708620618e-30
94,7.80462688784821e-108,0.0,0.0,1.0
95,7.815838267806257e-113,1.0,1.8903149990153206e-136,0.0
96,3.515751681849025e-82,1.0,2.6529107304539573e-43,5.689539349536432e-160
97,0.9999999884774979,1.0326110774600066e-211,1.152252719963584e-08,2.112012194166563e-33
98,7.1137961751885165e-103,1.0,1.747831003969937e-175,0.0
99,2.418356830969407e-52,2.4826792584495592e-99,1.0,3.830239139179334e-107
100,1.0,5.364846266200699e-254,1.0272663847896054e-41,3.9441254376245604e-33
101,1.0,4.058364649584179e-62,6.278904127400525e-82,1.3119735015648525e-102
102,1.510127289813409e-51,1.2343668979013234e-34,1.0,2.593731197669584e-93
103,1.0,0.0,0.0,2.8324403070483777e-22
104,9.734874369109033e-45,9.861363165043312e-214,1.0,2.148178978753595e-61
105,4.662193874680905e-75,1.0,2.3257065237054938e-40,2.459283422852806e-149
106,1.0,4.117008917971683e-18,2.1262468663665315e-178,0.0
107,2.6777683731275547e-89,1.0,1.4317601429423712e-78,1.4120933249099488e-235
108,3.0444325912045365e-37,0.9999916351859194,8.364814069005538e-06,9.140142088950392e-116
109,6.380776378398698e-94,1.0,1.041092046523058e-72,1.604178064726262e-204
110,6.61837543026313e-08,0.0,9.974808789313033e-71,0.9999999338162433
111,1.0,4.5523778049093906e-200,9.627756043474211e-48,2.0825553969739852e-55
112,1.0103168107025509e-20,0.0,1.3090387006299984e-72,1.0
113,1.1122578336535552e-79,1.0,4.6048345850970234e-34,1.938337962675099e-136
114,3.9288331540101905e-80,1.0,1.1574858257765835e-30,1.576259989658631e-142
115,1.65113016155732e-61,5.641364838153698e-23,1.0,8.305897286759748e-102
116,1.4223463806326803e-41,0.0,0.0,1.0
117,5.201881454297165e-54,2.55654462293325e-09,0.9999999974434672,5.882211887724006e-115
118,0.9999999973483682,0.0,3.984171076148874e-283,2.6516103402564595e-09
119,1.1593699902739559e-53,9.558838581448326e-40,1.0,1.0474936398910035e-133
120,2.3610422524025522e-29,9.346587474856715e-284,1.0,1.623826098746817e-24
121,7.68104685956968e-66,1.0,3.958598766432909e-40,1.905453256727657e-175
122,9.610995101019988e-65,3.59483119430242e-94,1.0,4.858654804333314e-106
123,4.473578948106837e-71,1.0,1.9790847298650037e-38,3.325635033025968e-145
124,1.1882158351572318e-107,0.0,0.0,1.0
125,3.05654131852117e-06,0.0,1.722360493085545e-265,0.9999969434586647
126,8.39163022213589e-85,0.0,1.3748200791037637e-111,1.0
127,1.0,9.468340872961697e-253,6.529461481304502e-88,1.1585991929229097e-40
128,1.2752674758173048e-93,1.0,2.4320489001196327e-240,0.0
129,1.0,8.12945469375317e-303,1.781493243651879e-21,1.4131300563529134e-21
130,6.130517511253968e-125,1.0,1.4129805452096074e-127,0.0
131,3.939022782822483e-41,2.3507850141103072e-222,1.0,7.238888592438872e-31
132,2.3829277523888452e-70,1.0,9.240353505646624e-19,1.8643885264697133e-138
133,1.0,3.2511154590662725e-204,2.9698158920389337e-23,2.171816537765546e-54
134,2.759841364571382e-111,1.0,9.451318488021239e-85,4.422205565908374e-263
135,6.773701584641861e-105,1.0,5.41067890407097e-69,1.3626251041281463e-212
136,0.9999999999947136,7.352517184015044e-129,5.289980320458296e-12,2.5196987676338144e-92
137,2.410472941269331e-63,5.948351884580752e-98,1.0,1.0234773620695295e-86
138,5.145731737331208e-21,0.0,1.0870548165100563e-31,1.0
139,4.697152478426399e-58,2.5423573487144175e-202,1.0,1.508115809703549e-39
140,1.0,0.0,4.09650542234497e-105,1.5806020060790085e-25
141,2.5000748258111106e-93,1.0,2.5626355721457646e-97,2.308254985278681e-232
142,5.1269745043945125e-48,0.27018418059733135,0.7298158194026443,1.5737870119452448e-103
143,9.640689484080044e-107,1.0,3.543805187443717e-131,7.641834849618449e-278
144,3.0257251098006696e-25,0.0,4.671429482151836e-53,1.0
145,1.84315683972046e-74,1.0,7.424050736667495e-52,3.6373229291715954e-187
146,1.0,0.0,0.0,4.621961467567532e-154
147,1.3448859774430138e-79,1.0,1.8147478386868469e-59,2.0293851982919102e-215
148,8.465032776912199e-42,1.0,5.563837208477466e-18,3.0727264204997885e-133
149,1.8956237761500406e-25,1.0,3.372480827172912e-34,1.3499909301388612e-195
150,8.526254925103595e-14,1.6611705781293396e-278,0.9999999999999432,5.530525518939821e-19
151,2.3199759512151386e-59,1.0,6.448849204514445e-20,3.5866523981943343e-156
152,2.308987769263823e-50,2.460412625187167e-165,1.0,1.1408093762887363e-64
153,1.0,1.766110456609814e-33,0.0,1.6348054215094024e-122
154,2.7328612606593206e-67,1.0816471880970888e-45,1.0,5.037576478777758e-94
155,6.997836111832067e-43,1.2072064405326622e-225,1.0,2.1426097965173577e-51
156,1.4087525615823502e-36,0.0,0.0,1.0
157,3.563263644583131e-51,0.0,1.296671135055326e-144,1.0
158,2.7220503866286093e-67,1.0,9.979777524137526e-52,4.158389097149021e-171
159,5.104042443778924e-69,1.0,7.156889661413858e-40,4.195148388612109e-145
160,2.7120933880353062e-123,1.0,3.379373134901373e-115,0.0
161,6.82852021880829e-120,1.0,6.688379155272768e-189,0.0
162,5.2531325716202274e-70,1.0,1.2706998542303764e-32,1.1823706677768186e-136
163,7.342028590393876e-24,0.0,1.2676849696313854e-41,1.0
164,7.44562486577447e-78,1.0,3.343403619700242e-16,1.2819493823262302e-127
165,2.0213822570476653e-15,0.0,7.814073325586384e-38,1.0
166,1.0,2.3809058567337604e-65,2.680619408230321e-19,6.681500901429098e-101
167,1.0,3.243216464544943e-277,4.404518714207614e-53,4.6268464456032236e-40
168,3.125036906943674e-05,0.0,1.424153865161805e-147,0.9999687496309273
169,2.76532376963553e-78,0.0,0.0,1.0
170,7.376986350681708e-05,0.0,2.1759046e-317,0.9999262301364882
171,1.1047895313376462e-73,1.0,6.838363034284919e-46,3.589194175760313e-139
172,2.0229707930593523e-41,9.01867604109786e-215,1.0,2.082501944749286e-47
173,0.9999864106771035,8.254188905595416e-65,1.3589322893716207e-05,1.6251930713057802e-105
174,1.1660543248941584e-51,1.0,6.258848349101816e-35,1.2433191147431973e-113
175,2.09827847740883e-57,2.7525678331493987e-115,1.0,1.5269012184364507e-79
176,1.1049553309620052e-89,1.0,1.5660329580782957e-59,6.168166158435251e-189
177,2.8005667705070885e-74,1.0,1.7733383470099482e-112,8.341568508994484e-159
178,3.0368784738775084e-71,1.0,4.473781171779794e-24,4.879681693021565e-138
179,5.822536340802119e-07,0.0,1.9027922898311953e-216,0.9999994177463795
180,2.308730198111457e-59,1.4900447157721304e-58,1.0,7.827138050073345e-80
181,9.757176653672162e-35,0.0,1.8674975037009673e-149,1.0
182,7.447055592477604e-53,4.582321293068813e-173,1.0,9.037370390229405e-59
183,1.0,2.927833749393583e-34,8.631733037142905e-213,0.0
184,2.5794452029930927e-48,0.0,8.110658601780203e-229,1.0
185,4.980180054352258e-61,1.0,3.927921671296752e-18,2.961783404714435e-104
186,1.0,3.9384056196867284e-222,1.5760372163406998e-32,4.2590158006886875e-45
187,2.0461670888665964e-107,0.0,0.0,1.0
188,7.790864489708406e-130,1.0,3.799301318492075e-216,0.0
189,1.1188120651620269e-19,0.0,4.2873740604294e-233,1.0
190,4.967400156503341e-113,1.0,2.4150358798569694e-147,0.0
191,5.384434344902292e-65,0.0,0.0,1.0
192,0.020242557811381824,0.0,3.502081090432142e-164,0.9797574421886319
193,1.8973976162324745e-82,1.0,5.343127314891387e-79,2.2963484011631806e-174
194,1.011197135056483e-99,1.0,1.0113976666181784e-138,0.0
195,3.715187308301353e-41,0.0,8.149016502198155e-195,1.0
196,2.0243140033945932e-67,2.89384633208867e-58,1.0,2.556282131447471e-94
197,1.4175122618984949e-12,4.759936082536484e-38,0.9999999999985789,2.4572005073322786e-106
198,5.0186390851772444e-17,0.0,9.477264771222101e-11,0.999999999905242
199,3.5107281487177375e-116,1.0,5.226962238107929e-304,0.0
200,2.9780929058230115e-88,1.0,2.8775296945885327e-80,7.772537863207769e-230
201,3.204646152087501e-60,1.0,8.69188469349887e-28,3.806413093984522e-116
202,1.0,7.447452953463342e-198,1.1780813990613351e-18,8.73432150411606e-56
203,7.16740380555487e-65,4.014575740648564e-40,1.0,1.5837182689859865e-96
204,1.4803526766397897e-56,0.6964331168713427,0.30356688312862984,3.814515738979878e-98
205,0.999964159283556,9.175746227797384e-143,3.584071645900299e-05,1.7399210993602513e-67
206,1.576877132221623e-74,1.0,1.4810402513902458e-42,3.583836606367108e-202
207,7.803457326008257e-84,1.0,1.8437389056508075e-77,6.237120451034767e-215
208,3.4241355357435324e-19,1.0,0.0,0.0
209,1.7571382232498085e-41,0.0,2.729501571521072e-140,1.0
210,5.493265622797723e-22,0.0,6.87036444865832e-136,1.0
211,1.9983437092868357e-35,0.0,1.3497184617176943e-102,1.0
212,2.7818690937860993e-86,1.0,1.0907388199962415e-77,1.1411473319509312e-169
213,4.5915314270165983e-66,3.5314193667975837e-116,1.0,9.087359969177842e-80
214,9.630239536944449e-08,0.0,7.836088324208423e-128,0.9999999036975897
215,1.0,0.0,7.580351487714234e-215,3.751524939492392e-53
216,1.6665203741608166e-92,1.0,2.497558894921146e-89,3.835488280120601e-201
217,1.0,3.156694260198442e-155,2.4927918332634313e-25,1.9678594870329908e-51
218,1.2113264385297134e-68,2.8870278923431906e-37,1.0,2.766193384472091e-112
219,1.0440676264415912e-57,1.7559387867332972e-134,1.0,2.1909209719157985e-71
220,2.1628282377048045e-36,2.498597755006055e-179,1.0,2.162718674409282e-65
221,9.642477642416541e-07,0.0,1.3812681565168779e-251,0.9999990357522494
222,2.3571771250168102e-54,3.865206949361336e-128,1.0,2.0074216355073063e-70
223,4.959371595994489e-21,0.0,5.892301032115096e-68,1.0
224,1.0,0.0,1.5122665495089153e-34,5.060999279632499e-35
225,7.408775848122129e-33,0.0,0.0,1.0
226,1.644559595234059e-44,1.2600619522546331e-139,1.0,1.7515529749229745e-65
227,3.6841446990005093e-31,9.283394735060788e-43,1.0,6.771423239226161e-98
228,6.980646569251112e-58,0.0,4.9795337783033866e-228,1.0
229,6.130270026645703e-72,1.0,2.5243795594142024e-29,3.256212300889635e-157
230,1.2852962252310405e-28,0.0,7.2818396012764e-55,1.0
231,3.417118232025079e-37,0.0,8.10868054334491e-137,1.0
232,3.360180348127346e-35,0.0,0.0,1.0
233,4.991427693024709e-86,1.0,4.9292014010289035e-45,5.619867774472028e-160
234,4.488623553094637e-51,1.0,3.1094968779390132e-52,8.740544280682742e-167
235,3.8593718883016975e-15,1.0984749363321872e-245,1.0,8.68285169209508e-22
236,1.6339649564914013e-81,1.0,1.5530027403457131e-90,1.0445796619075965e-223
237,3.753073794736412e-77,1.0,7.407997580694956e-40,5.433020819826926e-165
238,1.2325249229950947e-66,1.0,3.7679872690750888e-47,5.868015330339977e-113
239,9.814677959061995e-21,0.0,1.731268089869392e-234,1.0
240,2.9514216455420337e-92,1.0,3.812054419387259e-72,2.41440883869731e-168
241,2.8634651964428154e-55,0.0,3.8547467300052943e-121,1.0
242,7.398637208239399e-19,0.0,9.562795234379444e-264,1.0
243,4.517685642819819e-33,0.0,1.194511132735942e-121,1.0
244,3.156133004466893e-35,1.0,2.912092178062728e-76,0.0
245,1.7921608346030968e-28,0.0,4.959872148016398e-63,1.0
246,7.324144801340559e-39,2.959069789156681e-259,1.0,1.0607056828199291e-20
247,2.5138751246320163e-35,0.0,7.699640318981368e-105,1.0
248,3.5836725980465684e-08,3.0846074332943344e-306,3.552957034224244e-10,0.9999999638079664
249,1.2083743595673682e-68,1.0,9.3498723622295e-66,1.7356394361054434e-177
250,1.0,4.812297889035912e-233,4.747333275339489e-80,2.632657531274777e-66
251,3.163920822335949e-18,0.0,5.1227763255663804e-14,0.9999999999999432
252,1.0,8.258027675571661e-44,5.573758750768935e-46,6.205565308348411e-106
253,1.2223834627261458e-06,0.0,1.9319510487560798e-91,0.9999987776165337
254,1.2104730110009287e-104,1.0,1.1975153463977393e-104,1.4603298253224892e-264
255,1.7171711518928512e-65,5.397187136432817e-108,1.0,1.3694298874990492e-91
256,4.432230385609797e-60,2.0575929165673242e-141,1.0,4.580966775029322e-64
257,3.0625155718328355e-23,0.0,4.2246040930239264e-40,1.0
258,2.1449875822734207e-43,0.0,0.0,1.0
259,4.705319546864794e-75,1.0,4.494588336001366e-30,6.066460088422174e-138
260,8.288971083658504e-51,1.0,2.2959783001914082e-40,1.609362217200232e-140
261,1.6981707558554933e-91,1.0,6.888711715334818e-81,2.78514814310375e-308
262,1.1901755530344188e-106,1.0,4.053612923638285e-113,0.0
263,2.429679985882088e-21,0.0,3.6417818048929205e-273,1.0
264,1.2129711832842268e-38,0.0,0.0,1.0
265,7.775221490762875e-137,1.0,1.542559847973662e-147,0.0
266,3.507752202460539e-78,1.0,4.592070542602527e-25,5.056195405049678e-145
267,1.2829314252899275e-53,0.0,1.8736858595363894e-174,1.0
268,5.079124603650502e-62,8.209562326816828e-67,1.0,5.427780481272246e-90
269,3.865287802104278e-77,1.0,4.62730948177233e-222,1.4416775743551301e-288
270,7.86155249083554e-43,0.9999999999873808,1.2630096440787848e-11,4.973718260425227e-229
271,5.804970069003975e-66,1.7393264928011558e-98,1.0,4.718888059838972e-103
272,1.3687525604650123e-104,1.0,1.8517146795798077e-245,0.0
273,7.017689171067214e-08,0.999999929823107,3.4944929631511843e-66,1.9317414955616242e-158
274,1.917996358750641e-91,1.0,9.086876897422486e-76,4.136561439286014e-187
275,7.873868445782988e-56,0.676501627826375,0.3234983721736527,6.507905499738955e-123
276,0.9870853097002317,0.012914690299766256,1.3622074774407747e-109,1.7750987671577962e-200
277,1.252532873381779e-39,0.0,1.335354938941717e-134,1.0
278,6.688198764890398e-41,1.0,6.200434638186006e-47,1.5816970451639383e-147
279,4.1878315449679626e-66,4.936568580061398e-48,1.0,1.1197464549448484e-97
280,1.57612826904575e-24,5.308546188322562e-198,1.0,2.4210837361686984e-34
281,3.125973154946633e-36,5.263313748474046e-272,1.0,1.398369397432799e-23
282,1.0,9.974369566899653e-124,4.336391044174905e-112,4.260151028463423e-138
283,0.9999999173418849,0.0,4.392049567686875e-126,8.265814041725828e-08
284,1.0954003040014632e-14,5.116636307688378e-200,1.0,2.7710692454459536e-63
285,1.9446324527528988e-51,0.0,0.0,1.0
286,5.126760460271428e-87,1.0,5.746827081224956e-68,3.8953332512727773e-196
287,2.566981727903334e-96,1.0,2.9708928228488742e-117,2.9943751810345927e-264
288,1.2460389796360127e-51,1.4742468802382516e-83,1.0,5.942764308956352e-94
289,8.541368436858686e-80,1.0,9.96738353259493e-82,7.706124864038779e-147
290,2.511411685203238e-86,1.0,1.1172827535024545e-160,0.0
291,6.976893503176386e-103,1.0,9.80513314935962e-92,6.899790241336832e-228
292,1.6792617414184904e-33,0.0,5.379397443517645e-100,1.0
293,3.730673344680255e-48,0.0,1.0057788198058305e-276,1.0
294,3.4724162760771805e-67,0.0,0.0,1.0
295,5.141734573466835e-31,1.0,1.0050780356757013e-170,0.0
296,6.6586577538632835e-68,1.0,1.8529291929100206e-48,2.400193434006508e-156
297,2.7433343660813107e-113,1.0,1.4027823637272685e-111,0.0
298,2.615838933084913e-28,0.0,3.6961788527756165e-47,1.0
299,7.184025666711805e-91,1.0,1.0540528105316443e-67,1.9e-322
300,1.0,0.0,1.0361167784943313e-290,7.234834764012713e-33
301,1.0,3.392232165134395e-168,2.7707886897377203e-50,7.45521093004833e-65
302,3.830220329117156e-64,1.0,7.847082686942307e-30,5.011535423260157e-125
303,8.108298764706903e-44,0.0,4.0666926972056555e-153,1.0
304,6.852194417462108e-26,4.805800992006772e-292,1.0,6.509115148336484e-21
305,1.0,1.05927322616393e-175,2.9962793087427318e-49,3.493863499511911e-80
306,1.0,2.1112514365046953e-24,0.0,1.9181618508325642e-290
307,1.2233053191631611e-45,0.0,0.0,1.0
308,1.0,3.768856358963467e-256,1.2186715091661718e-112,6.364582710756167e-57
309,6.296318548802981e-59,0.0,0.0,1.0
310,1.4774931640097958e-16,0.0,1.6316249750787382e-166,1.0
311,1.106252383848816e-37,0.0,1.1105837582824395e-97,1.0
312,4.5394801559422134e-55,0.0,0.0,1.0
313,4.823455693634842e-99,0.0,0.0,1.0
314,2.3256154396107677e-58,3.4527525889393355e-127,1.0,2.5789701481720793e-72
315,8.434439046252363e-35,1.0,1.4261895998797588e-285,6.7014518380085375e-279
316,0.0023637658506458605,4.560059213285678e-91,0.9976362341493673,5.80545914861828e-67
317,1.5997398881005818e-23,0.0,5.70137150899935e-141,1.0
318,6.181630372012775e-71,1.0,1.7323521324620855e-31,1.6749664473984272e-122
319,2.251215942857753e-14,1.834836009977124e-193,0.999999806251812,1.9374816549116477e-07
320,4.517270977878737e-74,1.0,1.9359538898177807e-80,3.780338124068121e-176
321,5.558825189031285e-51,1.6558834013135656e-167,1.0,8.454307194193809e-55
322,9.347659880646858e-28,0.0,1.1133786107455392e-50,1.0
323,1.0,6.067557604380532e-165,2.11917472680184e-89,3.770480964389896e-76
324,4.552934483156374e-75,1.0,1.9243940654491366e-34,1.7800366184592793e-161
325,5.227193845685494e-09,1.7365816752632025e-263,0.9999999947727929,1.2351881141033682e-26
326,1.4447065010336384e-87,1.0,3.0891916790679573e-61,6.800223302894582e-200
327,3.9427288509899584e-52,0.0,2.80477045311911e-266,1.0
328,1.0,2.433951948997972e-264,0.0,0.0
329,6.326398241279526e-32,9.538046664129353e-286,1.0,2.0463667631980123e-34
330,3.947218827238406e-99,1.0,2.1903597893676054e-136,0.0
331,3.712788345731761e-87,1.0,1.5026165019105913e-71,8.060540731320917e-202
332,7.562871859913281e-84,1.0,2.7861248625557053e-49,2.5381314189886202e-166
333,0.9999999998905764,1.0943227060414133e-10,1.2491937760745212e-112,1.641207703078903e-184
334,1.164835740864268e-58,1.0,6.601978265545176e-37,1.6059725124514208e-112
335,3.4338650424461474e-106,1.0,3.6112420009115465e-258,0.0
336,8.18536191565067e-05,5.331479296390824e-22,0.9999181463808311,2.7119051770300755e-125
337,2.2344388836027767e-19,0.0,0.0,1.0
338,3.31878397410266e-83,1.0,4.86793362334051e-31,2.390581441246394e-146
339,0.001477557119201718,0.998522442880802,1.8060557900414767e-60,1.3896106042907191e-195
340,3.0832310967912776e-62,0.0,1.4539180356662472e-262,1.0
341,8.317761470510536e-19,0.0,7.907728191748654e-200,1.0
342,3.297432133235983e-27,0.0,2.207795425339471e-101,1.0
343,1.7244800974639084e-92,1.0,8.394750645962281e-81,1.749711684595889e-208
344,0.999999919195037,8.080496901826168e-08,3.61248171850335e-65,4.86849476010589e-117
345,5.345460107684237e-44,0.0,0.0,1.0
346,2.220293126929243e-55,1.1985890715210684e-39,1.0,2.7090775229666774e-171
347,4.813735108822256e-40,0.0,9.128687319063028e-195,1.0
348,1.2282432315318742e-93,1.0,2.868527348468832e-53,7.785793910322847e-195
349,3.9499411394190877e-57,6.2792464772328184e-145,1.0,8.862547193962167e-87
350,4.0492746954460376e-38,3.6032682556792056e-235,1.0,7.068311792870471e-36
351,1.6077341756214208e-70,1.0,5.925649737582101e-135,1.0011545302952357e-263
352,1.8641057823778605e-78,1.0,5.194919401470195e-35,1.228469302131993e-143
353,1.7255983114929957e-94,1.0,2.2659130280657416e-114,0.0
354,7.197075766251561e-87,1.0,6.110486662933084e-122,2.068938554479557e-216
355,1.2928990122243e-55,7.592089550203077e-44,1.0,5.0205483909126425e-93
356,1.2370138782772611e-46,1.4976694315575988e-220,1.0,5.4169773104051215e-46
357,0.46662120435355536,0.0,1.1049541046017229e-162,0.5333787956464713
358,8.03722740915806e-66,1.716968079605125e-120,1.0,4.376430853281707e-78
359,6.068379423695626e-94,1.0,3.321275746561388e-96,3.758711145275192e-227
360,3.8987967894834266e-25,1.5024669212733958e-53,1.0,2.6106420168323355e-115
361,1.9461151660647136e-76,1.0,3.2218029905929906e-47,2.633389793624736e-155
362,2.0782016167861416e-75,0.0,0.0,1.0
363,1.0555114549371606e-124,1.0,9.056397982627836e-274,0.0
364,4.9650053080370406e-64,5.390834144927438e-16,1.0,7.839121942262229e-108
365,5.2366308444411895e-39,3.414225962154601e-223,1.0,5.377399467516684e-45
366,3.1521529499495913e-76,1.0,1.7722646461245188e-127,3.6705922147542477e-171
367,8.524979553171539e-23,0.0,2.718330537676592e-34,1.0
368,1.0,1e-323,7.33051312559114e-20,2.31067932045729e-23
369,1.0073177862802854e-77,1.0,1.3172530639327004e-145,6.411553922525734e-294
370,8.632764020328924e-06,0.0,1.8246481895328197e-116,0.999991367235994
371,5.328266472497384e-25,0.0,2.050022967796297e-41,1.0
372,4.143092397988267e-103,1.0,2.957536137722359e-77,1.9006749081498835e-258
373,9.030175710101976e-67,1.7905465075987492e-129,1.0,6.525577003208226e-72
374,1.0,9.198628283946568e-193,6.12252849708006e-40,1.190998636992349e-42
